1.25,-53.51809197
1.219799995,-34.84979007
1.189599991,-21.2258206
1.159399986,-9.651523403
1.129150033,-3.121689383
1.098950028,2.948780185
1.068750024,6.485366515
1.038550019,8.801321492
1.008350015,10.37364276
0.97815001,11.50807859
0.947899997,12.34114972
0.917699993,12.99896953
0.887499988,13.53215427
0.857299984,14.01927658
0.827099979,14.5098618
0.796899974,15.03920972
0.766650021,15.65221606
0.736450016,16.33414772
0.706250012,17.01928401
0.676050007,17.63339539
0.645850003,18.13970567
0.615649998,18.52194369
0.585399985,18.77990642
0.555199981,18.94975586
0.524999976,19.08031063
0.494800001,19.20021841
0.464599997,19.27391728
0.434399992,19.32838577
0.404150009,19.38159631
0.373950005,19.43151613
0.34375,19.4884774
0.313549995,19.52328249
0.283349991,19.55823407
0.253149986,19.58876162
0.222900003,19.63000553
0.192699999,19.65949742
0.162499994,19.70672786
0.132300004,19.73843112
0.1021,19.77525999
0.071900003,19.79755494
0.041650001,19.84589942
0.01145,19.86778576
-0.018750001,19.90252661
-0.048950002,19.94832691
-0.079149999,19.98246641
-0.109399997,20.02659759
-0.139599994,20.06143995
-0.169799998,20.11218983
-0.200000003,20.15145495
-0.200000003,20.15317676
-0.169799998,20.09813262
-0.139599994,20.05639528
-0.109399997,20.01296569
-0.079149999,19.96772561
-0.048950002,19.92234805
-0.018750001,19.88145107
0.01145,19.83930127
0.041650001,19.79592949
0.071900003,19.75092071
0.1021,19.70490582
0.132300004,19.66882478
0.162499994,19.62029783
0.192699999,19.57441401
0.222900003,19.53126581
0.253149986,19.49357217
0.283349991,19.43665331
0.313549995,19.37833642
0.34375,19.31261317
0.373950005,19.2442712
0.404150009,19.16277662
0.434399992,19.07666526
0.464599997,18.96857762
0.494800001,18.87784691
0.524999976,18.73486808
0.555199981,18.55998682
0.585399985,18.36213988
0.615649998,18.09870974
0.645850003,17.82226961
0.676050007,17.456845
0.706250012,17.03525835
0.736450016,16.49221043
0.766650021,15.86259499
0.796899974,15.15033496
0.827099979,14.35762757
0.857299984,13.55284305
0.887499988,12.76111478
0.917699993,11.98673702
0.947899997,11.1563784
0.97815001,10.14288858
1.008350015,8.830276912
1.038550019,6.899254465
1.068750024,4.084548496
1.098950028,1.254614493
1.129150033,-5.171887197
1.159399986,-13.79640549
1.189599991,-24.72263876
1.219799995,-39.00483279
1.25,-56.08174239
