1.25,-36.65150863
1.219799995,-20.44080613
1.189599991,-7.581153358
1.159399986,-0.376364447
1.129150033,6.093380965
1.098950028,9.795769183
1.068750024,12.09912406
1.038550019,13.63172535
1.008350015,14.75282289
0.97815001,15.66707636
0.947899997,16.49496276
0.917699993,17.25582941
0.887499988,17.92835018
0.857299984,18.49746306
0.827099979,18.96553617
0.796899974,19.33750369
0.766650021,19.63147293
0.736450016,19.83292541
0.706250012,19.99481723
0.676050007,20.09633884
0.645850003,20.18106247
0.615649998,20.23304718
0.585399985,20.26921174
0.555199981,20.30306727
0.524999976,20.31494266
0.494800001,20.34155628
0.464599997,20.34501276
0.434399992,20.35359229
0.404150009,20.37463442
0.373950005,20.37274685
0.34375,20.39178577
0.313549995,20.38802219
0.283349991,20.39457151
0.253149986,20.40377552
0.222900003,20.42094871
0.192699999,20.42654846
0.162499994,20.43135156
0.132300004,20.43160598
0.1021,20.44358545
0.071900003,20.44824077
0.041650001,20.45365807
0.01145,20.4452957
-0.018750001,20.46068796
-0.048950002,20.46373583
-0.079149999,20.46717561
-0.109399997,20.47167289
-0.139599994,20.47499574
-0.169799998,20.4778226
-0.200000003,20.48059935
-0.200000003,20.46164524
-0.169799998,20.44736188
-0.139599994,20.44178268
-0.109399997,20.43393814
-0.079149999,20.42820218
-0.048950002,20.42156805
-0.018750001,20.41372479
0.01145,20.4085375
0.041650001,20.39976523
0.071900003,20.39195153
0.1021,20.3836277
0.132300004,20.37388916
0.162499994,20.36455281
0.192699999,20.35381073
0.222900003,20.34102946
0.253149986,20.32848976
0.283349991,20.31374895
0.313549995,20.29771808
0.34375,20.27769875
0.373950005,20.25487698
0.404150009,20.23124184
0.434399992,20.20218427
0.464599997,20.17093203
0.494800001,20.1327681
0.524999976,20.09051551
0.555199981,20.03988898
0.585399985,19.98051202
0.615649998,19.91091468
0.645850003,19.82652385
0.676050007,19.72537101
0.706250012,19.60875267
0.736450016,19.46539735
0.766650021,19.29088231
0.796899974,19.07529167
0.827099979,18.80526337
0.857299984,18.46433994
0.887499988,18.02988079
0.917699993,17.4717477
0.947899997,16.7519014
0.97815001,15.80846315
1.008350015,14.56982083
1.038550019,12.91974543
1.068750024,10.68353881
1.098950028,7.569742472
1.129150033,3.15870393
1.159399986,-3.149170016
1.189599991,-11.90387655
1.219799995,-23.40844598
1.25,-38.62313188
