-0.200000003	0.000016221
-0.169799998	-0.000032443
-0.139599994	-0.000040310
-0.109399997	-0.000001124
-0.079149999	-0.000060982
-0.048950002	-0.000112084
-0.018750001	-0.000034789
0.011450000	0.000013084
0.041650001	0.000037058
0.071900003	0.000048837
0.102100000	0.000059760
0.132300004	0.000056489
0.162499994	0.000033883
0.192699999	-0.000007871
0.222900003	0.000004290
0.253149986	-0.000007138
0.283349991	-0.000001229
0.313549995	-0.000007474
0.343750000	-0.000011261
0.373950005	-0.000004199
0.404150009	0.000005515
0.434399992	0.000002993
0.464599997	-0.000004524
0.494800001	0.000001053
0.524999976	0.000001340
0.555199981	-0.000000844
0.585399985	0.000003327
0.615649998	-0.000010216
0.645850003	-0.000005688
0.676050007	0.000003381
0.706250012	-0.000005499
0.736450016	-0.000003610
0.766650021	-0.000003019
0.796899974	-0.000004364
0.827099979	-0.000003204
0.857299984	-0.000006463
0.887499988	-0.000005818
0.917699993	-0.000006813
0.947899997	-0.000050709
0.978150010	0.000003308
1.008350015	0.000001078
1.038550019	-0.000001404
1.068750024	-0.000004027
1.098950028	-0.000000670
1.129150033	0.000008445
1.159399986	0.000001108
1.189599991	0.000000347
1.219799995	-0.000015115
1.250000000	0.000005443
Jsc:	0.000013
Eff:	0.000010
Voc:	1.189600
FF:	0.612636
V_MPP:	1.129150
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
